40.0732015,116.4046091
39.7566833,116.3252669
39.7500776,116.3277511
39.7555482,116.3201291
39.7551884,116.3207293
39.7543505,116.3208253
39.7540223,116.3194717
39.7534957,116.3187574
39.7530655,116.3178767
39.7531549,116.3217822
39.7524714,116.3218978
39.7464146,116.3256388
39.7373975,116.3258726
39.7359345,116.3257783
39.7318732,116.3260217
39.7309096,116.3255763
39.9523635,116.2781283
39.7484947,116.3255006
39.7625892,116.3248923
39.7623987,116.3285019
39.7636065,116.3279594
39.7637762,116.3257223
39.7478901,116.3219750
39.7425487,116.3150103
39.7425640,116.3157134
39.7430828,116.3154696
39.7433488,116.3142817
39.7442488,116.3155389
39.7428498,116.3141047
39.7429270,116.3128591
40.0022047,116.4676240
39.7521676,116.3104361
39.9969822,116.3522311
39.9987154,116.3553482
39.9670683,116.2968525
39.9860276,116.4108860
39.7513893,116.3077235
39.7563038,116.3302088
39.7558307,116.3085228
39.7551505,116.3078049
39.9431671,116.4008981
39.9432204,116.4004401
39.9813879,116.4936950
40.0985179,116.5385565
